n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
219,3.493741512298584,-0.65094,-0.0662708,0.00687371,-2.24185,-0.85812,1.0793,0,0,0,0,0,0,12415,0
220,3.509711503982544,-0.650956,-0.066326,0.0069226,-2.24187,-0.858143,1.0795,0,0,0,0,0,0,12413,0
221,3.52571177482605,-0.650961,-0.0663058,0.00693238,-2.24182,-0.858076,1.0795,0,0,0,0,0,0,12413,0
222,3.541731595993042,-0.650988,-0.0662917,0.00693426,-2.24179,-0.858117,1.079,0,0,0,0,0,0,12411,0
223,3.5577006340026855,-0.65097,-0.0662826,0.00693371,-2.24183,-0.858004,1.0795,0,0,0,0,0,0,12411,0
224,3.573699474334717,-0.650929,-0.0663084,0.00688641,-2.24185,-0.858161,1.0794,0,0,0,0,0,0,12410,0
225,3.589688777923584,-0.650962,-0.0663083,0.00689944,-2.24183,-0.858142,1.0794,0,0,0,0,0,0,12402,0
226,3.6056177616119385,-0.650985,-0.0663,0.00692742,-2.2418,-0.858106,1.0795,0,0,0,0,0,0,12412,0
227,3.6215262413024902,-0.65097,-0.0663048,0.00689949,-2.24188,-0.858077,1.0795,0,0,0,0,0,0,12413,0
228,3.6376793384552,-0.650936,-0.0663023,0.00686599,-2.24188,-0.858198,1.0794,0,0,0,0,0,0,12415,0
229,3.653656244277954,-0.650939,-0.0663003,0.00689239,-2.24184,-0.858202,1.0794,0,0,0,0,0,0,12414,0
230,3.6696572303771973,-0.65097,-0.0663092,0.00690132,-2.2418,-0.858139,1.0794,0,0,0,0,0,0,12413,0
231,3.6856608390808105,-0.650944,-0.0662875,0.00689874,-2.24182,-0.858155,1.0794,0,0,0,0,0,0,12411,0
232,3.7015562057495117,-0.650968,-0.0662911,0.00690262,-2.24183,-0.858103,1.0794,0,0,0,0,0,0,12408,0
233,3.7175097465515137,-0.650956,-0.0662933,0.00691191,-2.24182,-0.858124,1.0794,0,0,0,0,0,0,12417,0
234,3.7335190773010254,-0.650964,-0.0663309,0.00689052,-2.24183,-0.858169,1.0794,0,0,0,0,0,0,12412,0
235,3.7495670318603516,-0.650933,-0.0663097,0.006847,-2.24187,-0.858251,1.0793,0,0,0,0,0,0,12417,0
236,3.7653791904449463,-0.650948,-0.0662825,0.00686679,-2.24186,-0.858147,1.0793,0,0,0,0,0,0,12415,0
237,3.7814507484436035,-0.650949,-0.0662943,0.00688817,-2.24185,-0.858119,1.0793,0,0,0,0,0,0,12414,0
238,3.7974765300750732,-0.650945,-0.066315,0.0068846,-2.24185,-0.85822,1.0794,0,0,0,0,0,0,12411,0
239,3.8135619163513184,-0.650932,-0.0662868,0.00684301,-2.24188,-0.858215,1.0792,0,0,0,0,0,0,12401,0
240,3.829481840133667,-0.650962,-0.0663043,0.00690391,-2.24185,-0.858125,1.0794,0,0,0,0,0,0,12404,0
241,3.8455331325531006,-0.650951,-0.0663097,0.00690038,-2.24182,-0.858154,1.0794,0,0,0,0,0,0,12413,0
242,3.861508369445801,-0.650952,-0.0663343,0.00689028,-2.24184,-0.85823,1.0794,0,0,0,0,0,0,12415,0
243,3.8775131702423096,-0.650954,-0.0662844,0.00690597,-2.24186,-0.858102,1.0794,0,0,0,0,0,0,12413,0
244,3.893508195877075,-0.650948,-0.0663025,0.00688855,-2.24185,-0.858167,1.0794,0,0,0,0,0,0,12413,0
245,3.909485340118408,-0.650917,-0.0663012,0.00685279,-2.24185,-0.858236,1.0793,0,0,0,0,0,0,12412,0
246,3.925480365753174,-0.650983,-0.0663111,0.00692327,-2.24185,-0.858072,1.0795,0,0,0,0,0,0,12404,0
247,3.9414587020874023,-0.650937,-0.0662965,0.00688406,-2.24187,-0.858126,1.0794,0,0,0,0,0,0,12412,0
248,3.9574592113494873,-0.650952,-0.0662929,0.00690616,-2.24187,-0.858086,1.0794,0,0,0,0,0,0,12411,0
249,3.973433494567871,-0.650958,-0.0662958,0.00690402,-2.24187,-0.858092,1.0794,0,0,0,0,0,0,12416,0
250,3.989434003829956,-0.650958,-0.0662958,0.00690402,-2.24187,-0.858092,1.0794,0,0,0,0,0,0,12412,0
251,4.004475831985474,-0.650947,-0.0663017,0.00687365,-2.24186,-0.85818,1.0793,0,0,0,0,0,0,12413,0
252,4.0213494300842285,-0.650934,-0.0662849,0.00686109,-2.24186,-0.858168,1.0793,0,0,0,0,0,0,12412,0
253,4.037184476852417,-0.650971,-0.0662964,0.00692051,-2.2418,-0.858101,1.0794,0,0,0,0,0,0,12414,0
254,4.053159236907959,-0.65094,-0.0662941,0.0068802,-2.24186,-0.858169,1.079,0,0,0,0,0,0,12410,0
255,4.069288730621338,-0.650939,-0.0663094,0.00685852,-2.24183,-0.858189,1.0793,0,0,0,0,0,0,12416,0
256,4.084632635116577,-0.650955,-0.0662727,0.00688887,-2.24185,-0.858097,1.0794,0,0,0,0,0,0,12416,0
257,4.101313591003418,-0.650941,-0.0663017,0.00686747,-2.24186,-0.858208,1.0793,0,0,0,0,0,0,12413,0
258,4.117275714874268,-0.650978,-0.0663128,0.00692105,-2.24182,-0.858135,1.0795,0,0,0,0,0,0,12412,0
259,4.1333208084106445,-0.650949,-0.0662926,0.00688449,-2.24186,-0.858112,1.0794,0,0,0,0,0,0,12417,0
260,4.14931583404541,-0.650955,-0.0663062,0.00691393,-2.24184,-0.858136,1.0794,0,0,0,0,0,0,12414,0
261,4.165132761001587,-0.650941,-0.066286,0.00686261,-2.24187,-0.858126,1.0793,0,0,0,0,0,0,12413,0
262,4.180874824523926,-0.650968,-0.0663255,0.00688627,-2.24185,-0.858182,1.0794,0,0,0,0,0,0,12406,0
263,4.197305917739868,-0.650971,-0.0663093,0.00693866,-2.24177,-0.858095,1.0795,0,0,0,0,0,0,12405,0
264,4.213305950164795,-0.650933,-0.0662975,0.00686091,-2.24188,-0.858167,1.0793,0,0,0,0,0,0,12414,0
265,4.229283571243286,-0.650958,-0.0663039,0.00688094,-2.24182,-0.858164,1.0793,0,0,0,0,0,0,12417,0
266,4.245278596878052,-0.650964,-0.0663057,0.00690978,-2.24183,-0.858139,1.0794,0,0,0,0,0,0,12414,0
267,4.261263608932495,-0.650971,-0.0662991,0.00692669,-2.24183,-0.858098,1.0795,0,0,0,0,0,0,12414,0
268,4.277262926101685,-0.650961,-0.0663158,0.00692752,-2.24178,-0.85815,1.0795,0,0,0,0,0,0,12405,0
269,4.293262958526611,-0.650982,-0.066284,0.00691844,-2.24179,-0.858078,1.0794,0,0,0,0,0,0,12405,0
270,4.309234857559204,-0.65097,-0.0662911,0.00690242,-2.24183,-0.858122,1.0794,0,0,0,0,0,0,12412,0
271,4.325207233428955,-0.650921,-0.066287,0.00685319,-2.24186,-0.858247,1.0793,0,0,0,0,0,0,12416,0
272,4.3412086963653564,-0.650961,-0.0663035,0.00692522,-2.24178,-0.858145,1.0794,0,0,0,0,0,0,12413,0
273,4.357028961181641,-0.650952,-0.0663024,0.00688081,-2.24183,-0.858158,1.0793,0,0,0,0,0,0,12417,0
274,4.373002529144287,-0.650939,-0.0662928,0.00687255,-2.24186,-0.858187,1.0793,0,0,0,0,0,0,12413,0
275,4.388418674468994,-0.650925,-0.0662787,0.00683703,-2.24188,-0.85821,1.0792,0,0,0,0,0,0,12414,0
276,4.40513014793396,-0.650943,-0.0662742,0.00688295,-2.24184,-0.858148,1.0793,0,0,0,0,0,0,12409,0
277,4.421138763427734,-0.650979,-0.0663106,0.00691908,-2.24183,-0.858091,1.0794,0,0,0,0,0,0,12408,0
278,4.437129735946655,-0.650974,-0.0663092,0.00693025,-2.2418,-0.858119,1.0795,0,0,0,0,0,0,12406,0
279,4.4531285762786865,-0.650957,-0.066317,0.00690071,-2.24184,-0.858132,1.0794,0,0,0,0,0,0,12416,0
280,4.469102144241333,-0.650957,-0.0663391,0.00690333,-2.24186,-0.858128,1.0795,0,0,0,0,0,0,12415,0
281,4.485102415084839,-0.650935,-0.0663109,0.00687564,-2.24189,-0.858155,1.0794,0,0,0,0,0,0,12414,0
282,4.5010809898376465,-0.650941,-0.0662807,0.00687529,-2.24183,-0.858181,1.0793,0,0,0,0,0,0,12420,0
283,4.517038106918335,-0.65097,-0.066321,0.0069422,-2.24183,-0.85816,1.0795,0,0,0,0,0,0,12413,0
284,4.533074140548706,-0.650958,-0.0663402,0.00689747,-2.24183,-0.858228,1.079,0,0,0,0,0,0,12414,0
285,4.549032688140869,-0.650953,-0.0663064,0.0068732,-2.24185,-0.858214,1.0793,0,0,0,0,0,0,12409,0
286,4.564110040664673,-0.650973,-0.0663126,0.00693814,-2.24185,-0.858064,1.0795,0,0,0,0,0,0,12417,0
287,4.580765724182129,-0.650936,-0.0662989,0.00687135,-2.24187,-0.858189,1.0794,0,0,0,0,0,0,12418,0
288,4.597063779830933,-0.650936,-0.0662989,0.00687135,-2.24187,-0.858189,1.0794,0,0,0,0,0,0,12414,0
289,4.612276315689087,-0.650944,-0.0662868,0.00688237,-2.24186,-0.858167,1.0793,0,0,0,0,0,0,12415,0
290,4.629058837890625,-0.650962,-0.0662989,0.00689137,-2.24183,-0.858112,1.0794,0,0,0,0,0,0,12412,0
291,4.645054340362549,-0.650964,-0.066278,0.00688802,-2.24184,-0.858104,1.0793,0,0,0,0,0,0,12409,0
292,4.660984754562378,-0.650952,-0.066291,0.00689391,-2.24182,-0.858155,1.0794,0,0,0,0,0,0,12417,0
293,4.676985740661621,-0.650971,-0.066317,0.00690524,-2.24183,-0.858153,1.0794,0,0,0,0,0,0,12416,0
294,4.692958354949951,-0.650944,-0.066283,0.00687304,-2.24185,-0.858116,1.0793,0,0,0,0,0,0,12416,0
295,4.708965301513672,-0.650923,-0.0662712,0.00686205,-2.24189,-0.858146,1.0793,0,0,0,0,0,0,12416,0
296,4.724958658218384,-0.650928,-0.0662832,0.00685583,-2.2419,-0.858169,1.0793,0,0,0,0,0,0,12415,0
297,4.740936756134033,-0.650954,-0.0663041,0.00692115,-2.24182,-0.858182,1.0794,0,0,0,0,0,0,12414,0
298,4.756932497024536,-0.650941,-0.066297,0.00688701,-2.24183,-0.858177,1.0793,0,0,0,0,0,0,12415,0
299,4.77291464805603,-0.650974,-0.0663131,0.00694456,-2.2418,-0.858098,1.0795,0,0,0,0,0,0,12413,0
300,4.788812637329102,-0.650962,-0.0662845,0.00690756,-2.24182,-0.858112,1.0794,0,0,0,0,0,0,12417,0
301,4.805189847946167,-0.650925,-0.066262,0.00684485,-2.24185,-0.858154,1.0792,0,0,0,0,0,0,12418,0
302,4.82135534286499,-0.650949,-0.0662966,0.00689342,-2.24182,-0.858213,1.0793,0,0,0,0,0,0,12414,0
303,4.836634397506714,-0.65093,-0.0662813,0.00686999,-2.24184,-0.858152,1.0793,0,0,0,0,0,0,12405,0
304,4.852796316146851,-0.650948,-0.0662756,0.00688695,-2.24186,-0.858135,1.0794,0,0,0,0,0,0,12415,0
305,4.868795394897461,-0.650951,-0.0662887,0.00687178,-2.24187,-0.858119,1.079,0,0,0,0,0,0,12406,0
306,4.88477635383606,-0.650955,-0.0663058,0.0068992,-2.24184,-0.858129,1.0794,0,0,0,0,0,0,12415,0
307,4.900824546813965,-0.650977,-0.0662975,0.00693148,-2.24184,-0.858075,1.0795,0,0,0,0,0,0,12403,0
308,4.916709661483765,-0.650961,-0.0663183,0.00689865,-2.24183,-0.858179,1.0794,0,0,0,0,0,0,12408,0
309,4.932797908782959,-0.650943,-0.0663127,0.00688981,-2.24181,-0.858264,1.0793,0,0,0,0,0,0,12416,0
310,4.948749780654907,-0.650933,-0.0662876,0.00687617,-2.24183,-0.858178,1.0793,0,0,0,0,0,0,12415,0
311,4.964015483856201,-0.650967,-0.06629,0.00690729,-2.24182,-0.858115,1.0794,0,0,0,0,0,0,12416,0
312,4.980655670166016,-0.650926,-0.0662729,0.00683278,-2.24191,-0.858152,1.0793,0,0,0,0,0,0,12415,0
313,4.996763229370117,-0.650926,-0.0662729,0.00683278,-2.24191,-0.858152,1.0793,0,0,0,0,0,0,12405,0
314,5.012109756469727,-0.650952,-0.0662854,0.00689722,-2.24185,-0.858144,1.0794,0,0,0,0,0,0,12406,0
315,5.028751611709595,-0.650975,-0.0663118,0.00694775,-2.24182,-0.858077,1.0795,0,0,0,0,0,0,12418,0
316,5.044701814651489,-0.650974,-0.0662642,0.00690386,-2.24175,-0.858039,1.0793,0,0,0,0,0,0,12408,0
317,5.0607078075408936,-0.650949,-0.0662128,0.00688765,-2.24176,-0.857931,1.0792,0,0,0,0,0,0,12407,0
318,5.076706886291504,-0.650952,-0.0662338,0.00693053,-2.2417,-0.857973,1.0793,0,0,0,0,0,0,12416,0
319,5.092684507369995,-0.650968,-0.0662813,0.00691089,-2.24172,-0.857998,1.0793,0,0,0,0,0,0,12416,0
320,5.108655214309692,-0.650949,-0.0662486,0.00692667,-2.24173,-0.857955,1.0793,0,0,0,0,0,0,12416,0
321,5.1242358684539795,-0.650958,-0.0662322,0.00689899,-2.2417,-0.858032,1.0792,0,0,0,0,0,0,12410,0
322,5.140654563903809,-0.650991,-0.0662279,0.00693387,-2.24169,-0.857918,1.0793,0,0,0,0,0,0,12409,0
323,5.156632900238037,-0.650955,-0.0662441,0.00689018,-2.24176,-0.857966,1.0792,0,0,0,0,0,0,12418,0
324,5.172632217407227,-0.650945,-0.0662172,0.00687741,-2.24174,-0.858029,1.0792,0,0,0,0,0,0,12418,0
325,5.188615798950195,-0.650975,-0.066217,0.00689908,-2.24176,-0.857892,1.0792,0,0,0,0,0,0,12406,0
326,5.204615831375122,-0.650957,-0.0662454,0.00690666,-2.24172,-0.85804,1.0793,0,0,0,0,0,0,12416,0
327,5.220611810684204,-0.650967,-0.0662502,0.00690471,-2.24173,-0.857988,1.0793,0,0,0,0,0,0,12407,0
328,5.236584663391113,-0.650958,-0.0662307,0.00691537,-2.24171,-0.857993,1.0793,0,0,0,0,0,0,12406,0
329,5.252583026885986,-0.650929,-0.0662381,0.00688627,-2.24173,-0.858069,1.0792,0,0,0,0,0,0,12413,0
330,5.268562078475952,-0.650941,-0.0662276,0.00690769,-2.24176,-0.857957,1.079,0,0,0,0,0,0,12417,0
331,5.284459114074707,-0.650952,-0.0662474,0.00689027,-2.24178,-0.858044,1.0792,0,0,0,0,0,0,12415,0
332,5.3003785610198975,-0.650955,-0.0662296,0.00689403,-2.24176,-0.857971,1.0792,0,0,0,0,0,0,12418,0
333,5.316900014877319,-0.650962,-0.0662423,0.00690359,-2.24173,-0.858002,1.0793,0,0,0,0,0,0,12417,0
334,5.332472801208496,-0.650936,-0.0662449,0.0068925,-2.24178,-0.858107,1.0792,0,0,0,0,0,0,12416,0
335,5.348421573638916,-0.650917,-0.0662485,0.00686015,-2.24182,-0.858038,1.0792,0,0,0,0,0,0,12414,0
336,5.363910913467407,-0.650978,-0.06627,0.00691667,-2.24173,-0.857991,1.0793,0,0,0,0,0,0,12411,0
337,5.380436897277832,-0.650976,-0.0662585,0.00689762,-2.24175,-0.858032,1.0793,0,0,0,0,0,0,12419,0
338,5.396388530731201,-0.650947,-0.0662714,0.00687109,-2.2418,-0.858103,1.0793,0,0,0,0,0,0,12419,0
339,5.412345886230469,-0.650916,-0.0662983,0.00683786,-2.24193,-0.85832,1.0793,0,0,0,0,0,0,12415,0
340,5.428186893463135,-0.650973,-0.0663483,0.00692796,-2.24187,-0.858199,1.0795,0,0,0,0,0,0,12407,0
341,5.444347620010376,-0.650941,-0.0663175,0.00689108,-2.2419,-0.858232,1.0794,0,0,0,0,0,0,12414,0
342,5.460355281829834,-0.650918,-0.0663303,0.00685539,-2.24196,-0.858259,1.079,0,0,0,0,0,0,12416,0
343,5.476348638534546,-0.650957,-0.0663286,0.00689251,-2.24187,-0.85823,1.0794,0,0,0,0,0,0,12416,0
344,5.49241042137146,-0.650977,-0.0663311,0.00693133,-2.24187,-0.858141,1.0795,0,0,0,0,0,0,12409,0
345,5.50840950012207,-0.65097,-0.066333,0.0069168,-2.24187,-0.858199,1.0795,0,0,0,0,0,0,12417,0
346,5.524376153945923,-0.650937,-0.0663191,0.00686039,-2.24192,-0.858267,1.079,0,0,0,0,0,0,12417,0
347,5.540387153625488,-0.650949,-0.0662847,0.00689902,-2.24189,-0.858112,1.0794,0,0,0,0,0,0,12417,0
348,5.556354522705078,-0.65095,-0.066318,0.00691423,-2.24188,-0.858198,1.079,0,0,0,0,0,0,12416,0
349,5.572354793548584,-0.650943,-0.0663072,0.00687104,-2.24194,-0.858207,1.0794,0,0,0,0,0,0,12416,0
350,5.588327169418335,-0.65095,-0.0663188,0.00687512,-2.2419,-0.858216,1.0794,0,0,0,0,0,0,12414,0
351,5.604305744171143,-0.650956,-0.0663162,0.00688975,-2.2419,-0.858186,1.079,0,0,0,0,0,0,12419,0
352,5.6194257736206055,-0.65096,-0.0663264,0.00690426,-2.24189,-0.858167,1.0794,0,0,0,0,0,0,12419,0
353,5.6363115310668945,-0.650947,-0.0663209,0.00689885,-2.2419,-0.858173,1.0794,0,0,0,0,0,0,12419,0
354,5.652275323867798,-0.650957,-0.0663079,0.00688287,-2.24187,-0.858216,1.0794,0,0,0,0,0,0,12418,0
355,5.668274164199829,-0.650961,-0.0663137,0.00690741,-2.24187,-0.858189,1.0795,0,0,0,0,0,0,12420,0
356,5.6842756271362305,-0.650942,-0.0662939,0.00688591,-2.24191,-0.858136,1.0794,0,0,0,0,0,0,12417,0
357,5.700253248214722,-0.650936,-0.0662803,0.00689688,-2.24188,-0.858172,1.0794,0,0,0,0,0,0,12417,0
358,5.71616268157959,-0.650966,-0.0663311,0.00690972,-2.24184,-0.858184,1.0795,0,0,0,0,0,0,12407,0
359,5.732151508331299,-0.650955,-0.0663314,0.00689699,-2.24188,-0.858221,1.0795,0,0,0,0,0,0,12410,0
360,5.748161554336548,-0.650956,-0.0663021,0.00692195,-2.24182,-0.858179,1.0794,0,0,0,0,0,0,12419,0
361,5.763822317123413,-0.650928,-0.0662787,0.00687609,-2.24188,-0.858225,1.0793,0,0,0,0,0,0,12422,0
362,5.780105113983154,-0.650984,-0.0663104,0.00692306,-2.24183,-0.858137,1.0795,0,0,0,0,0,0,12416,0
363,5.7962610721588135,-0.650934,-0.066295,0.00686966,-2.24188,-0.858238,1.0793,0,0,0,0,0,0,12416,0
364,5.811627626419067,-0.650959,-0.0663029,0.00690919,-2.24186,-0.858171,1.0794,0,0,0,0,0,0,12416,0
365,5.827479124069214,-0.650973,-0.0663156,0.00691388,-2.24183,-0.858158,1.0794,0,0,0,0,0,0,12413,0
366,5.844117879867554,-0.650934,-0.0662637,0.00685868,-2.24185,-0.85816,1.079,0,0,0,0,0,0,12414,0
367,5.860130548477173,-0.650931,-0.0662756,0.00689817,-2.24182,-0.858061,1.0793,0,0,0,0,0,0,12418,0
368,5.8756022453308105,-0.650946,-0.0662062,0.00688681,-2.24173,-0.857872,1.079,0,0,0,0,0,0,12420,0
369,5.892128944396973,-0.650937,-0.066201,0.00686184,-2.24172,-0.857942,1.0791,0,0,0,0,0,0,12417,0
370,5.908111810684204,-0.650949,-0.0661933,0.0068992,-2.24169,-0.857878,1.0792,0,0,0,0,0,0,12417,0
371,5.924110651016235,-0.650965,-0.0662067,0.00690359,-2.24173,-0.857912,1.0792,0,0,0,0,0,0,12416,0
372,5.940110921859741,-0.650961,-0.0662098,0.00692676,-2.24168,-0.857924,1.0792,0,0,0,0,0,0,12412,0
373,5.956077337265015,-0.650963,-0.0661965,0.00693679,-2.2417,-0.857806,1.079,0,0,0,0,0,0,12407,0
374,5.972078561782837,-0.65099,-0.0661988,0.00692163,-2.24169,-0.857895,1.0792,0,0,0,0,0,0,12420,0
375,5.988071918487549,-0.650945,-0.0661965,0.00687525,-2.24169,-0.857941,1.0791,0,0,0,0,0,0,12420,0
376,6.004056453704834,-0.650957,-0.066227,0.00690094,-2.24168,-0.857954,1.0792,0,0,0,0,0,0,12411,0
377,6.019477844238281,-0.650968,-0.0662304,0.00692454,-2.24171,-0.857862,1.0793,0,0,0,0,0,0,12420,0
378,6.036055326461792,-0.650993,-0.0662479,0.00695284,-2.24167,-0.857864,1.079,0,0,0,0,0,0,12407,0
379,6.052055358886719,-0.650998,-0.0662251,0.00692066,-2.24169,-0.857898,1.0793,0,0,0,0,0,0,12418,0
380,6.067979335784912,-0.650932,-0.066164,0.00687432,-2.24175,-0.857875,1.0791,0,0,0,0,0,0,12416,0
381,6.083543062210083,-0.650943,-0.0662121,0.00691064,-2.24173,-0.857907,1.0792,0,0,0,0,0,0,12408,0
382,6.099899053573608,-0.650954,-0.0662346,0.00689798,-2.24172,-0.857971,1.0792,0,0,0,0,0,0,12420,0
383,6.115890741348267,-0.650942,-0.0662257,0.00688951,-2.24175,-0.857973,1.0792,0,0,0,0,0,0,12420,0
384,6.131937026977539,-0.650939,-0.0661862,0.00690405,-2.24172,-0.857929,1.0792,0,0,0,0,0,0,12418,0
385,6.147043466567993,-0.650958,-0.0662062,0.00691315,-2.24169,-0.857942,1.0792,0,0,0,0,0,0,12417,0
386,6.163722991943359,-0.65097,-0.0662187,0.00695692,-2.24168,-0.857878,1.0793,0,0,0,0,0,0,12415,0
387,6.179807662963867,-0.650944,-0.0662239,0.00690302,-2.24174,-0.857978,1.0792,0,0,0,0,0,0,12408,0
388,6.196683645248413,-0.650958,-0.0662145,0.0068843,-2.24176,-0.857942,1.0792,0,0,0,0,0,0,12419,0
389,6.212446451187134,-0.650966,-0.0662485,0.00690659,-2.24172,-0.858025,1.0792,0,0,0,0,0,0,12421,0
390,6.228286266326904,-0.650963,-0.0662645,0.00690948,-2.24175,-0.858124,1.0793,0,0,0,0,0,0,12416,0
391,6.243791341781616,-0.650937,-0.0662565,0.00689255,-2.24184,-0.858053,1.0793,0,0,0,0,0,0,12416,0
392,6.259406805038452,-0.650943,-0.0662996,0.00688555,-2.24184,-0.858127,1.0794,0,0,0,0,0,0,12417,0
393,6.275820970535278,-0.650941,-0.0662595,0.00690695,-2.2418,-0.858109,1.0793,0,0,0,0,0,0,12417,0
394,6.291308879852295,-0.650954,-0.0662646,0.00689993,-2.2418,-0.858075,1.0793,0,0,0,0,0,0,12417,0
395,6.307187080383301,-0.650943,-0.0662966,0.00686124,-2.24186,-0.858154,1.0793,0,0,0,0,0,0,12411,0
396,6.3238420486450195,-0.65096,-0.0662764,0.0069257,-2.24179,-0.858092,1.0794,0,0,0,0,0,0,12419,0
397,6.3398120403289795,-0.650958,-0.0662673,0.00690657,-2.24187,-0.858024,1.0794,0,0,0,0,0,0,12419,0
398,6.35580849647522,-0.650934,-0.0662797,0.0068642,-2.2419,-0.85811,1.0793,0,0,0,0,0,0,12418,0
399,6.371747732162476,-0.650962,-0.0662684,0.00687776,-2.24185,-0.858114,1.0793,0,0,0,0,0,0,12416,0
400,6.387747049331665,-0.650973,-0.0662866,0.00692348,-2.2418,-0.858024,1.0794,0,0,0,0,0,0,12416,0
401,6.402925729751587,-0.650928,-0.0662677,0.00687762,-2.24183,-0.858159,1.0792,0,0,0,0,0,0,12417,0
402,6.419427871704102,-0.650953,-0.0662976,0.00690313,-2.24179,-0.858148,1.0794,0,0,0,0,0,0,12418,0
403,6.43572735786438,-0.65098,-0.0662691,0.00691901,-2.2418,-0.858011,1.0794,0,0,0,0,0,0,12415,0
404,6.451732873916626,-0.650962,-0.0662595,0.00691687,-2.24181,-0.857975,1.0794,0,0,0,0,0,0,12421,0
405,6.467733144760132,-0.650949,-0.0662836,0.00690548,-2.24178,-0.858102,1.0793,0,0,0,0,0,0,12420,0
406,6.483499526977539,-0.650952,-0.0662964,0.00690691,-2.24182,-0.858107,1.0794,0,0,0,0,0,0,12421,0
407,6.499702453613281,-0.650929,-0.0662532,0.00686388,-2.24181,-0.858118,1.0792,0,0,0,0,0,0,12417,0
408,6.51570200920105,-0.650978,-0.0662983,0.00692871,-2.24185,-0.858041,1.079,0,0,0,0,0,0,12419,0
409,6.531632900238037,-0.650942,-0.0662713,0.00687389,-2.24182,-0.858131,1.0793,0,0,0,0,0,0,12414,0
410,6.546939849853516,-0.65097,-0.0662587,0.00690806,-2.2418,-0.858077,1.0794,0,0,0,0,0,0,12421,0
411,6.563555955886841,-0.650939,-0.0662494,0.00688838,-2.24184,-0.858072,1.0793,0,0,0,0,0,0,12420,0
412,6.579585552215576,-0.65095,-0.0662787,0.00691107,-2.24181,-0.858085,1.0794,0,0,0,0,0,0,12417,0
413,6.595537424087524,-0.650954,-0.0662748,0.00690216,-2.24184,-0.85802,1.0794,0,0,0,0,0,0,12422,0
414,6.61147403717041,-0.650973,-0.0662501,0.00691575,-2.24184,-0.858002,1.0794,0,0,0,0,0,0,12414,0
415,6.627435922622681,-0.650964,-0.0663045,0.0069061,-2.24184,-0.858085,1.0794,0,0,0,0,0,0,12418,0
416,6.6426873207092285,-0.650977,-0.0662869,0.00692129,-2.24179,-0.858083,1.0794,0,0,0,0,0,0,12417,0
417,6.6594977378845215,-0.650963,-0.0662959,0.00690131,-2.24183,-0.858075,1.0793,0,0,0,0,0,0,12412,0
418,6.675583600997925,-0.650943,-0.0662803,0.00687946,-2.24182,-0.858113,1.0793,0,0,0,0,0,0,12409,0
419,6.691556930541992,-0.650972,-0.0662887,0.00692983,-2.24181,-0.85806,1.0794,0,0,0,0,0,0,12420,0
420,6.707561016082764,-0.650935,-0.0663035,0.00688959,-2.24184,-0.858126,1.0793,0,0,0,0,0,0,12420,0
421,6.723532438278198,-0.650948,-0.0662849,0.00687878,-2.24181,-0.85813,1.0793,0,0,0,0,0,0,12416,0
422,6.7395124435424805,-0.650979,-0.0662529,0.00692248,-2.24178,-0.858041,1.079,0,0,0,0,0,0,12417,0
423,6.755504608154297,-0.650922,-0.0662686,0.00686745,-2.24181,-0.858195,1.0792,0,0,0,0,0,0,12416,0
424,6.771509408950806,-0.650946,-0.0662623,0.0068981,-2.24179,-0.858095,1.0793,0,0,0,0,0,0,12420,0
425,6.787476062774658,-0.650958,-0.0662876,0.00689323,-2.24182,-0.858123,1.0794,0,0,0,0,0,0,12418,0
426,6.803285121917725,-0.650937,-0.0662828,0.00686894,-2.24186,-0.858124,1.0793,0,0,0,0,0,0,12408,0
