n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
219,3.501425266265869,-0.665786,-0.0652812,0.00636285,-2.24182,-0.857607,1.0767,0,0,0,0,0,0,12663,0
220,3.5174148082733154,-0.66578,-0.0652423,0.00634392,-2.24187,-0.857511,1.0766,0,0,0,0,0,0,12665,0
221,3.53341007232666,-0.665795,-0.0652291,0.00636864,-2.24185,-0.857456,1.0767,0,0,0,0,0,0,12663,0
222,3.549389600753784,-0.665761,-0.0652493,0.00632766,-2.24186,-0.857577,1.0766,0,0,0,0,0,0,12662,0
223,3.565426826477051,-0.665793,-0.0652403,0.00635415,-2.2418,-0.857538,1.0766,0,0,0,0,0,0,12661,0
224,3.5814263820648193,-0.665779,-0.0652584,0.00635273,-2.24191,-0.857464,1.0767,0,0,0,0,0,0,12664,0
225,3.5974009037017822,-0.665804,-0.065246,0.00638478,-2.24183,-0.857463,1.0767,0,0,0,0,0,0,12665,0
226,3.6134161949157715,-0.665774,-0.0652494,0.0063344,-2.24188,-0.857534,1.0766,0,0,0,0,0,0,12666,0
227,3.62937331199646,-0.665749,-0.0652671,0.00632547,-2.24186,-0.857586,1.0766,0,0,0,0,0,0,12662,0
228,3.645374059677124,-0.665779,-0.0652373,0.00634898,-2.24188,-0.857522,1.0766,0,0,0,0,0,0,12663,0
229,3.6613731384277344,-0.665789,-0.065212,0.00633953,-2.24183,-0.857478,1.0766,0,0,0,0,0,0,12664,0
230,3.6773455142974854,-0.665791,-0.0652631,0.00636898,-2.24188,-0.857496,1.0767,0,0,0,0,0,0,12662,0
231,3.6933746337890625,-0.665801,-0.0652768,0.00637041,-2.24187,-0.8575,1.0768,0,0,0,0,0,0,12663,0
232,3.7093398571014404,-0.665803,-0.065248,0.00636068,-2.24187,-0.857525,1.0767,0,0,0,0,0,0,12663,0
233,3.725338935852051,-0.665778,-0.0652306,0.00633025,-2.24185,-0.857534,1.0766,0,0,0,0,0,0,12662,0
234,3.7413010597229004,-0.66582,-0.065254,0.00640144,-2.24183,-0.857453,1.0768,0,0,0,0,0,0,12665,0
235,3.7572436332702637,-0.665784,-0.0652286,0.00635242,-2.24188,-0.857485,1.0766,0,0,0,0,0,0,12664,0
236,3.7732512950897217,-0.665783,-0.0652943,0.00635946,-2.24188,-0.857563,1.0767,0,0,0,0,0,0,12666,0
237,3.789285182952881,-0.665794,-0.0652393,0.00635198,-2.24186,-0.857478,1.0766,0,0,0,0,0,0,12664,0
238,3.8052821159362793,-0.665769,-0.0652452,0.00633871,-2.24187,-0.857584,1.0766,0,0,0,0,0,0,12662,0
239,3.821211099624634,-0.665795,-0.0652439,0.00635466,-2.24187,-0.857503,1.0767,0,0,0,0,0,0,12664,0
240,3.8371782302856445,-0.665773,-0.0652705,0.00633796,-2.24188,-0.857614,1.0766,0,0,0,0,0,0,12664,0
241,3.853130578994751,-0.665758,-0.0652509,0.00633052,-2.24193,-0.857561,1.0766,0,0,0,0,0,0,12664,0
242,3.8692352771759033,-0.665784,-0.0652535,0.00634566,-2.24184,-0.857541,1.076,0,0,0,0,0,0,12662,0
243,3.8852686882019043,-0.665803,-0.0652349,0.00637811,-2.24185,-0.857485,1.0767,0,0,0,0,0,0,12664,0
244,3.9010162353515625,-0.665761,-0.065276,0.00633388,-2.24187,-0.85767,1.0766,0,0,0,0,0,0,12662,0
245,3.91715407371521,-0.665785,-0.0652269,0.00633479,-2.24184,-0.857554,1.0766,0,0,0,0,0,0,12669,0
246,3.9331600666046143,-0.665794,-0.0652513,0.00635795,-2.24183,-0.857562,1.0766,0,0,0,0,0,0,12666,0
247,3.9491119384765625,-0.665795,-0.0652453,0.00635294,-2.24189,-0.857518,1.0767,0,0,0,0,0,0,12663,0
248,3.965101957321167,-0.665783,-0.0652627,0.00635973,-2.24192,-0.857493,1.0767,0,0,0,0,0,0,12668,0
249,3.981065034866333,-0.665772,-0.0652654,0.00635335,-2.24184,-0.85761,1.0767,0,0,0,0,0,0,12662,0
250,3.9966259002685547,-0.665816,-0.0652399,0.00637834,-2.24183,-0.85742,1.0767,0,0,0,0,0,0,12667,0
251,4.013073921203613,-0.665788,-0.065266,0.0063394,-2.24188,-0.857605,1.0767,0,0,0,0,0,0,12663,0
252,4.029047727584839,-0.665769,-0.0652376,0.00634075,-2.24187,-0.857511,1.0766,0,0,0,0,0,0,12663,0
253,4.045047760009766,-0.665788,-0.0652567,0.006354,-2.24186,-0.857517,1.0767,0,0,0,0,0,0,12664,0
254,4.061021327972412,-0.665766,-0.0652583,0.00633531,-2.24193,-0.85754,1.0766,0,0,0,0,0,0,12663,0
255,4.077004909515381,-0.665823,-0.0652419,0.00638705,-2.24188,-0.857394,1.0768,0,0,0,0,0,0,12663,0
256,4.0927934646606445,-0.665794,-0.065261,0.00636757,-2.24186,-0.857514,1.0767,0,0,0,0,0,0,12664,0
257,4.108888387680054,-0.665745,-0.065222,0.00631207,-2.2419,-0.85763,1.0765,0,0,0,0,0,0,12664,0
258,4.124923944473267,-0.665786,-0.0652239,0.00633462,-2.24186,-0.857525,1.0766,0,0,0,0,0,0,12666,0
259,4.140865802764893,-0.665789,-0.0652646,0.00633488,-2.24189,-0.857537,1.076,0,0,0,0,0,0,12664,0
260,4.156290292739868,-0.665784,-0.0652413,0.00635539,-2.24186,-0.85751,1.076,0,0,0,0,0,0,12666,0
261,4.172248840332031,-0.665785,-0.065255,0.00636176,-2.24185,-0.857569,1.0767,0,0,0,0,0,0,12663,0
262,4.188204526901245,-0.665771,-0.0652472,0.00633331,-2.24191,-0.85754,1.0766,0,0,0,0,0,0,12664,0
263,4.204164981842041,-0.665824,-0.0652759,0.00639975,-2.24181,-0.857552,1.0768,0,0,0,0,0,0,12666,0
264,4.2201220989227295,-0.66579,-0.0652369,0.00637626,-2.24186,-0.857446,1.0767,0,0,0,0,0,0,12663,0
265,4.236076831817627,-0.665811,-0.0652713,0.00638378,-2.24183,-0.85753,1.0767,0,0,0,0,0,0,12663,0
266,4.252034425735474,-0.665798,-0.0652592,0.00637451,-2.24182,-0.857544,1.0767,0,0,0,0,0,0,12662,0
267,4.267996072769165,-0.665796,-0.0652552,0.00636641,-2.24186,-0.857506,1.0767,0,0,0,0,0,0,12666,0
268,4.284948110580444,-0.665773,-0.0652461,0.00633538,-2.24189,-0.857577,1.0766,0,0,0,0,0,0,12665,0
269,4.300903558731079,-0.665738,-0.0652185,0.00628001,-2.2419,-0.857593,1.076,0,0,0,0,0,0,12666,0
270,4.316759824752808,-0.665756,-0.0652114,0.00631883,-2.24187,-0.857577,1.0766,0,0,0,0,0,0,12664,0
271,4.332826852798462,-0.665782,-0.0652353,0.00633465,-2.24189,-0.857536,1.0766,0,0,0,0,0,0,12666,0
272,4.3487091064453125,-0.665778,-0.0652944,0.00634959,-2.24186,-0.857682,1.0767,0,0,0,0,0,0,12663,0
273,4.3645946979522705,-0.665777,-0.0652476,0.00632539,-2.24185,-0.85755,1.0766,0,0,0,0,0,0,12663,0
274,4.380551815032959,-0.665754,-0.0652402,0.00630912,-2.24187,-0.857662,1.0765,0,0,0,0,0,0,12663,0
275,4.3962767124176025,-0.665802,-0.0652527,0.00637619,-2.24185,-0.857477,1.0767,0,0,0,0,0,0,12668,0
276,4.412234544754028,-0.665774,-0.0652445,0.0063241,-2.24187,-0.857568,1.0766,0,0,0,0,0,0,12664,0
277,4.428191184997559,-0.665773,-0.0652252,0.00630317,-2.24186,-0.857588,1.0765,0,0,0,0,0,0,12663,0
278,4.444149017333984,-0.665781,-0.0652285,0.00633061,-2.24187,-0.857545,1.0766,0,0,0,0,0,0,12665,0
279,4.46010684967041,-0.665769,-0.0652666,0.00633024,-2.24192,-0.857591,1.0766,0,0,0,0,0,0,12665,0
280,4.476063251495361,-0.665787,-0.0652572,0.00636202,-2.24186,-0.857526,1.0767,0,0,0,0,0,0,12662,0
281,4.492020845413208,-0.665799,-0.0652798,0.00637869,-2.24183,-0.857562,1.0767,0,0,0,0,0,0,12667,0
282,4.507979154586792,-0.66575,-0.0652387,0.00630584,-2.2419,-0.857624,1.076,0,0,0,0,0,0,12667,0
283,4.523937702178955,-0.66575,-0.0652387,0.00630584,-2.2419,-0.857624,1.076,0,0,0,0,0,0,12663,0
284,4.5398945808410645,-0.665771,-0.0652352,0.00632473,-2.24188,-0.8576,1.0766,0,0,0,0,0,0,12663,0
285,4.555849552154541,-0.665768,-0.0652431,0.00633987,-2.24187,-0.857577,1.0766,0,0,0,0,0,0,12665,0
286,4.571807384490967,-0.665775,-0.065257,0.00634364,-2.2419,-0.857548,1.0766,0,0,0,0,0,0,12664,0
287,4.587764739990234,-0.665769,-0.0651892,0.00633125,-2.24191,-0.857458,1.0765,0,0,0,0,0,0,12663,0
288,4.603721380233765,-0.665808,-0.0652603,0.00638714,-2.24184,-0.857481,1.0767,0,0,0,0,0,0,12663,0
289,4.61967921257019,-0.665774,-0.0652172,0.00633017,-2.24188,-0.857496,1.0766,0,0,0,0,0,0,12666,0
290,4.636634349822998,-0.665781,-0.0652282,0.00633313,-2.24187,-0.857532,1.0766,0,0,0,0,0,0,12664,0
291,4.652592658996582,-0.665783,-0.0652433,0.00634194,-2.24186,-0.857539,1.0766,0,0,0,0,0,0,12665,0
292,4.66755223274231,-0.665783,-0.0652433,0.00634194,-2.24186,-0.857539,1.0766,0,0,0,0,0,0,12666,0
293,4.683509588241577,-0.665773,-0.0652684,0.00633995,-2.24185,-0.857645,1.0766,0,0,0,0,0,0,12667,0
294,4.7004640102386475,-0.665799,-0.0652636,0.0063699,-2.2419,-0.857482,1.0767,0,0,0,0,0,0,12665,0
295,4.716420888900757,-0.665768,-0.0652642,0.00633189,-2.2419,-0.85757,1.0766,0,0,0,0,0,0,12663,0
296,4.732378244400024,-0.665797,-0.0652346,0.00637889,-2.24187,-0.857482,1.0767,0,0,0,0,0,0,12663,0
297,4.748335361480713,-0.665789,-0.0652153,0.00636739,-2.24182,-0.857498,1.0767,0,0,0,0,0,0,12664,0
298,4.764295339584351,-0.665789,-0.0652153,0.00636739,-2.24182,-0.857498,1.0767,0,0,0,0,0,0,12663,0
299,4.780252456665039,-0.665781,-0.0652436,0.00632892,-2.24192,-0.857547,1.0766,0,0,0,0,0,0,12663,0
300,4.796208381652832,-0.665775,-0.0652678,0.00631175,-2.24191,-0.85757,1.0766,0,0,0,0,0,0,12663,0
301,4.812164068222046,-0.665789,-0.0652322,0.00635778,-2.24184,-0.857585,1.0766,0,0,0,0,0,0,12664,0
302,4.828121662139893,-0.665801,-0.0652345,0.00635158,-2.24189,-0.857425,1.0767,0,0,0,0,0,0,12664,0
303,4.844080686569214,-0.665799,-0.0652671,0.00639039,-2.24187,-0.857499,1.0768,0,0,0,0,0,0,12661,0
304,4.860036373138428,-0.66579,-0.0652417,0.0063558,-2.24181,-0.857567,1.0766,0,0,0,0,0,0,12668,0
305,4.8759942054748535,-0.665783,-0.0652225,0.006344,-2.24189,-0.857499,1.0766,0,0,0,0,0,0,12663,0
306,4.891951084136963,-0.665787,-0.0652407,0.00636217,-2.24187,-0.857515,1.0767,0,0,0,0,0,0,12664,0
307,4.90790867805481,-0.665757,-0.0652432,0.00632658,-2.24191,-0.857581,1.0766,0,0,0,0,0,0,12663,0
308,4.923866271972656,-0.665768,-0.065262,0.00634368,-2.2419,-0.857615,1.0766,0,0,0,0,0,0,12664,0
309,4.939823865890503,-0.665802,-0.065269,0.00635206,-2.24184,-0.857649,1.076,0,0,0,0,0,0,12664,0
310,4.955780506134033,-0.665821,-0.0652247,0.00638931,-2.24183,-0.857484,1.0767,0,0,0,0,0,0,12664,0
311,4.9717371463775635,-0.665759,-0.0652469,0.00629551,-2.24189,-0.857614,1.0765,0,0,0,0,0,0,12665,0
312,4.987696170806885,-0.665771,-0.065268,0.00631572,-2.2419,-0.857598,1.0766,0,0,0,0,0,0,12665,0
313,5.003653526306152,-0.665807,-0.0652814,0.00634404,-2.24189,-0.857573,1.0767,0,0,0,0,0,0,12664,0
314,5.019609212875366,-0.66577,-0.0652264,0.00633614,-2.24191,-0.85752,1.0766,0,0,0,0,0,0,12663,0
315,5.0355658531188965,-0.665768,-0.0652344,0.00634643,-2.24189,-0.857497,1.076,0,0,0,0,0,0,12665,0
316,5.051525115966797,-0.665793,-0.0652382,0.00633912,-2.2419,-0.857564,1.0766,0,0,0,0,0,0,12664,0
317,5.067482233047485,-0.665781,-0.0652361,0.00633254,-2.24186,-0.857531,1.0766,0,0,0,0,0,0,12665,0
318,5.083470582962036,-0.665779,-0.0652342,0.00633806,-2.24185,-0.857571,1.0766,0,0,0,0,0,0,12663,0
319,5.100393295288086,-0.665804,-0.0652539,0.00638995,-2.24182,-0.85753,1.0767,0,0,0,0,0,0,12663,0
320,5.115352630615234,-0.665736,-0.0652458,0.00629288,-2.2419,-0.857674,1.0765,0,0,0,0,0,0,12664,0
321,5.131309986114502,-0.665782,-0.0652315,0.00635765,-2.24186,-0.857514,1.0766,0,0,0,0,0,0,12663,0
322,5.147269248962402,-0.665762,-0.0652386,0.00632435,-2.24192,-0.857508,1.0766,0,0,0,0,0,0,12664,0
323,5.164222955703735,-0.665762,-0.0652386,0.00632435,-2.24192,-0.857508,1.0766,0,0,0,0,0,0,12667,0
324,5.1801817417144775,-0.665772,-0.0652661,0.0063122,-2.24187,-0.857595,1.0766,0,0,0,0,0,0,12674,0
325,5.1951398849487305,-0.665807,-0.0652908,0.00636501,-2.24189,-0.857544,1.0767,0,0,0,0,0,0,12667,0
326,5.211099624633789,-0.665792,-0.0652428,0.00636563,-2.24183,-0.857516,1.0767,0,0,0,0,0,0,12668,0
327,5.228054761886597,-0.665773,-0.0652462,0.0063488,-2.24185,-0.857591,1.0766,0,0,0,0,0,0,12668,0
328,5.244008779525757,-0.665789,-0.0652302,0.00637157,-2.24184,-0.857538,1.0767,0,0,0,0,0,0,12668,0
329,5.259968042373657,-0.665782,-0.0652196,0.006335,-2.2419,-0.857523,1.0766,0,0,0,0,0,0,12663,0
330,5.275925397872925,-0.665785,-0.0652425,0.00636,-2.24185,-0.857597,1.0766,0,0,0,0,0,0,12665,0
331,5.291881799697876,-0.665782,-0.0652369,0.00633781,-2.2419,-0.857533,1.0766,0,0,0,0,0,0,12664,0
332,5.30784010887146,-0.665774,-0.065222,0.0063073,-2.24192,-0.85754,1.076,0,0,0,0,0,0,12664,0
333,5.323796510696411,-0.665782,-0.0652247,0.00635413,-2.24184,-0.857522,1.0766,0,0,0,0,0,0,12663,0
334,5.3397533893585205,-0.665763,-0.0652709,0.0063302,-2.24186,-0.857638,1.0766,0,0,0,0,0,0,12663,0
335,5.355711460113525,-0.665781,-0.0652499,0.00635181,-2.24185,-0.857566,1.0766,0,0,0,0,0,0,12664,0
336,5.37166690826416,-0.665781,-0.0652499,0.00635181,-2.24185,-0.857566,1.0766,0,0,0,0,0,0,12665,0
337,5.387627363204956,-0.665782,-0.0652296,0.0063493,-2.24188,-0.85756,1.0766,0,0,0,0,0,0,12669,0
338,5.4035820960998535,-0.665806,-0.0652645,0.00639065,-2.24184,-0.857526,1.0767,0,0,0,0,0,0,12665,0
339,5.419734001159668,-0.665785,-0.0652301,0.00635152,-2.24187,-0.857538,1.0766,0,0,0,0,0,0,12663,0
340,5.435689449310303,-0.665801,-0.0652688,0.00634946,-2.24183,-0.857618,1.0767,0,0,0,0,0,0,12664,0
341,5.451659440994263,-0.66577,-0.06523,0.00633809,-2.24191,-0.857505,1.0766,0,0,0,0,0,0,12665,0
342,5.467218399047852,-0.665786,-0.065251,0.00636139,-2.24187,-0.857552,1.0767,0,0,0,0,0,0,12664,0
343,5.483625173568726,-0.665799,-0.0652796,0.00638345,-2.24186,-0.857577,1.0767,0,0,0,0,0,0,12664,0
344,5.499515533447266,-0.665758,-0.0652644,0.00633488,-2.24188,-0.857627,1.0766,0,0,0,0,0,0,12663,0
345,5.515592336654663,-0.665769,-0.0652476,0.0063506,-2.24186,-0.857601,1.0766,0,0,0,0,0,0,12668,0
346,5.531230211257935,-0.665752,-0.0652264,0.00628662,-2.24192,-0.857584,1.0765,0,0,0,0,0,0,12666,0
347,5.5477540493011475,-0.665795,-0.0652681,0.00636589,-2.24181,-0.857599,1.0767,0,0,0,0,0,0,12664,0
348,5.563064813613892,-0.665787,-0.0652441,0.00634113,-2.24189,-0.857544,1.0766,0,0,0,0,0,0,12666,0
349,5.579786062240601,-0.665771,-0.065251,0.00633862,-2.24189,-0.857576,1.0766,0,0,0,0,0,0,12669,0
350,5.595766544342041,-0.665803,-0.0652482,0.00635679,-2.24181,-0.857564,1.0767,0,0,0,0,0,0,12663,0
351,5.611668348312378,-0.66577,-0.0652381,0.00631071,-2.24189,-0.857582,1.0765,0,0,0,0,0,0,12664,0
352,5.627838373184204,-0.66578,-0.06525,0.00635166,-2.24189,-0.857561,1.0767,0,0,0,0,0,0,12664,0
353,5.643747091293335,-0.665792,-0.0652195,0.00634545,-2.24188,-0.857479,1.0766,0,0,0,0,0,0,12664,0
354,5.659740924835205,-0.665771,-0.065266,0.00634843,-2.24186,-0.857617,1.0766,0,0,0,0,0,0,12669,0
355,5.675276279449463,-0.665765,-0.065231,0.00633837,-2.24189,-0.857593,1.0766,0,0,0,0,0,0,12671,0
356,5.6912336349487305,-0.665775,-0.0652492,0.00634556,-2.24185,-0.857607,1.0766,0,0,0,0,0,0,12664,0
357,5.707188367843628,-0.665776,-0.0652382,0.00632812,-2.24185,-0.857588,1.0766,0,0,0,0,0,0,12669,0
358,5.7231457233428955,-0.665784,-0.0652182,0.00635227,-2.24186,-0.857542,1.0766,0,0,0,0,0,0,12667,0
359,5.739102840423584,-0.665791,-0.065243,0.00635103,-2.24185,-0.85755,1.0767,0,0,0,0,0,0,12665,0
360,5.755062818527222,-0.665775,-0.0652507,0.00634775,-2.24188,-0.85755,1.0767,0,0,0,0,0,0,12667,0
361,5.771052598953247,-0.665764,-0.0652249,0.00632445,-2.24189,-0.857573,1.0766,0,0,0,0,0,0,12666,0
362,5.786977529525757,-0.665758,-0.065263,0.00633386,-2.24186,-0.857599,1.0766,0,0,0,0,0,0,12664,0
363,5.8029351234436035,-0.665785,-0.0652357,0.00635434,-2.24189,-0.857532,1.0767,0,0,0,0,0,0,12665,0
364,5.818889379501343,-0.665746,-0.0652281,0.00630231,-2.2419,-0.857588,1.0765,0,0,0,0,0,0,12665,0
365,5.835578918457031,-0.665803,-0.0652571,0.00638346,-2.24186,-0.857468,1.0768,0,0,0,0,0,0,12666,0
366,5.851618051528931,-0.665799,-0.065255,0.00636892,-2.24185,-0.857565,1.0767,0,0,0,0,0,0,12664,0
367,5.86759877204895,-0.665772,-0.0652554,0.00634456,-2.24186,-0.857608,1.076,0,0,0,0,0,0,12665,0
368,5.883612155914307,-0.665771,-0.0652454,0.00633216,-2.24192,-0.857545,1.0766,0,0,0,0,0,0,12663,0
369,5.899801969528198,-0.665766,-0.0652185,0.00632208,-2.2419,-0.857487,1.0766,0,0,0,0,0,0,12664,0
370,5.915648937225342,-0.665801,-0.0652376,0.00637064,-2.24183,-0.857521,1.0767,0,0,0,0,0,0,12664,0
371,5.931586027145386,-0.665775,-0.0652518,0.00634692,-2.24184,-0.857589,1.0766,0,0,0,0,0,0,12666,0
372,5.947199583053589,-0.665767,-0.0652652,0.00633129,-2.24184,-0.857618,1.0766,0,0,0,0,0,0,12667,0
373,5.963618516921997,-0.665806,-0.065275,0.00639047,-2.24179,-0.857563,1.0768,0,0,0,0,0,0,12665,0
374,5.979618549346924,-0.66577,-0.06527,0.00634818,-2.24188,-0.857596,1.0767,0,0,0,0,0,0,12665,0
375,5.995622634887695,-0.665792,-0.065264,0.00636477,-2.24179,-0.857634,1.0766,0,0,0,0,0,0,12665,0
376,6.011606693267822,-0.665792,-0.0652503,0.00637466,-2.24186,-0.85753,1.0767,0,0,0,0,0,0,12665,0
377,6.027514219284058,-0.665773,-0.0652708,0.0063511,-2.24187,-0.857642,1.0767,0,0,0,0,0,0,12664,0
378,6.043243408203125,-0.665813,-0.065287,0.00637308,-2.24185,-0.857605,1.076,0,0,0,0,0,0,12664,0
379,6.059488773345947,-0.665792,-0.0652521,0.00635807,-2.24185,-0.857531,1.0767,0,0,0,0,0,0,12665,0
380,6.075465679168701,-0.665762,-0.0652522,0.00633067,-2.24182,-0.857646,1.0766,0,0,0,0,0,0,12665,0
381,6.091545581817627,-0.665766,-0.0652279,0.0063154,-2.24189,-0.857555,1.0766,0,0,0,0,0,0,12666,0
382,6.107508182525635,-0.665788,-0.0652321,0.00635765,-2.24184,-0.857533,1.0766,0,0,0,0,0,0,12665,0
383,6.1234071254730225,-0.665807,-0.0652931,0.00639273,-2.24184,-0.85758,1.0768,0,0,0,0,0,0,12669,0
384,6.138992547988892,-0.665751,-0.0652485,0.00629137,-2.2419,-0.857671,1.0765,0,0,0,0,0,0,12666,0
385,6.155497312545776,-0.665787,-0.0652476,0.00636434,-2.24185,-0.857549,1.0767,0,0,0,0,0,0,12664,0
386,6.171498775482178,-0.665782,-0.0652774,0.00635043,-2.24186,-0.857599,1.0767,0,0,0,0,0,0,12665,0
387,6.187471151351929,-0.66577,-0.0652655,0.0063169,-2.24191,-0.857629,1.0766,0,0,0,0,0,0,12664,0
388,6.203470945358276,-0.665788,-0.0652717,0.00637289,-2.24189,-0.857553,1.0767,0,0,0,0,0,0,12666,0
389,6.219470977783203,-0.665783,-0.0652633,0.00635158,-2.24185,-0.857565,1.0767,0,0,0,0,0,0,12666,0
390,6.2354416847229,-0.665762,-0.0652188,0.0063113,-2.24187,-0.857554,1.0765,0,0,0,0,0,0,12666,0
391,6.251010179519653,-0.665772,-0.0652505,0.00635619,-2.24187,-0.857563,1.076,0,0,0,0,0,0,12666,0
392,6.266967296600342,-0.665746,-0.0652079,0.00629621,-2.24196,-0.857523,1.0765,0,0,0,0,0,0,12665,0
393,6.2829248905181885,-0.665771,-0.0652432,0.00632354,-2.24191,-0.857561,1.0766,0,0,0,0,0,0,12665,0
394,6.29884934425354,-0.665819,-0.0652605,0.00638583,-2.24183,-0.857511,1.076,0,0,0,0,0,0,12667,0
395,6.314837217330933,-0.665777,-0.0652514,0.00632934,-2.24189,-0.857528,1.0766,0,0,0,0,0,0,12663,0
396,6.330796718597412,-0.665771,-0.0652716,0.00632981,-2.24187,-0.857689,1.0766,0,0,0,0,0,0,12665,0
397,6.346722602844238,-0.665766,-0.0652418,0.00631543,-2.24191,-0.857543,1.0766,0,0,0,0,0,0,12664,0
398,6.362681150436401,-0.665796,-0.0652399,0.0063609,-2.24182,-0.857544,1.0766,0,0,0,0,0,0,12666,0
399,6.378638744354248,-0.665756,-0.0652246,0.0063208,-2.24189,-0.857536,1.0766,0,0,0,0,0,0,12665,0
400,6.3946239948272705,-0.665752,-0.0652172,0.00631149,-2.24193,-0.857544,1.076,0,0,0,0,0,0,12664,0
401,6.4112770557403564,-0.665774,-0.0652505,0.0062967,-2.24192,-0.8576,1.0766,0,0,0,0,0,0,12670,0
402,6.42721152305603,-0.665767,-0.0652302,0.00632496,-2.24187,-0.857577,1.0766,0,0,0,0,0,0,12665,0
403,6.443205833435059,-0.665779,-0.0652452,0.00634706,-2.24183,-0.857562,1.0766,0,0,0,0,0,0,12667,0
404,6.459292411804199,-0.665791,-0.0652704,0.00635701,-2.24187,-0.857597,1.0767,0,0,0,0,0,0,12664,0
405,6.475296974182129,-0.665779,-0.0652796,0.00633964,-2.24188,-0.857621,1.0767,0,0,0,0,0,0,12665,0
406,6.491296768188477,-0.665797,-0.0652854,0.00637263,-2.24184,-0.857575,1.0767,0,0,0,0,0,0,12666,0
407,6.506604433059692,-0.665785,-0.0652274,0.00634466,-2.24188,-0.857522,1.0766,0,0,0,0,0,0,12664,0
408,6.522224187850952,-0.665774,-0.0652347,0.00632295,-2.24189,-0.857559,1.0766,0,0,0,0,0,0,12665,0
409,6.538893699645996,-0.665795,-0.0652651,0.00637351,-2.24185,-0.857583,1.0767,0,0,0,0,0,0,12665,0
410,6.555170059204102,-0.66577,-0.0652383,0.00635159,-2.24187,-0.857551,1.0766,0,0,0,0,0,0,12665,0
411,6.571178197860718,-0.66577,-0.0652702,0.00635934,-2.24184,-0.85763,1.0767,0,0,0,0,0,0,12671,0
412,6.5871782302856445,-0.665784,-0.0652545,0.00634068,-2.24189,-0.857562,1.076,0,0,0,0,0,0,12666,0
413,6.603151082992554,-0.665783,-0.0652749,0.00634318,-2.24187,-0.857568,1.076,0,0,0,0,0,0,12663,0
414,6.61915135383606,-0.665782,-0.0652725,0.00636759,-2.24187,-0.857589,1.0767,0,0,0,0,0,0,12668,0
415,6.6351237297058105,-0.665802,-0.0652601,0.00636663,-2.24181,-0.857522,1.0767,0,0,0,0,0,0,12666,0
416,6.650302410125732,-0.665794,-0.0652641,0.00636699,-2.24187,-0.857523,1.0767,0,0,0,0,0,0,12666,0
417,6.667015075683594,-0.665785,-0.0652372,0.00636053,-2.24188,-0.857527,1.0767,0,0,0,0,0,0,12670,0
418,6.683023691177368,-0.665801,-0.06526,0.00637876,-2.24185,-0.85755,1.0767,0,0,0,0,0,0,12668,0
419,6.698999881744385,-0.665794,-0.0652342,0.00636121,-2.24189,-0.857488,1.0767,0,0,0,0,0,0,12666,0
420,6.715060234069824,-0.665808,-0.0652412,0.00637889,-2.24183,-0.857496,1.0767,0,0,0,0,0,0,12666,0
421,6.731048345565796,-0.665768,-0.0652295,0.00634893,-2.24188,-0.857524,1.0766,0,0,0,0,0,0,12666,0
422,6.746952772140503,-0.665784,-0.0652396,0.00636766,-2.24184,-0.857529,1.076,0,0,0,0,0,0,12665,0
423,6.762921333312988,-0.665774,-0.0652654,0.00634232,-2.24188,-0.857629,1.0766,0,0,0,0,0,0,12665,0
424,6.778723478317261,-0.665817,-0.0652591,0.00638886,-2.24188,-0.857432,1.0768,0,0,0,0,0,0,12664,0
425,6.794706344604492,-0.665796,-0.0652561,0.00635671,-2.24188,-0.857547,1.076,0,0,0,0,0,0,12667,0
