n,t,x,y,z,rx,ry,rz,fx,fy,fz,tx,ty,tz,skin,pinching
3105,49.63391375541687,-0.66569,-0.0652787,0.00634827,-2.24179,-0.857613,1.0767,0,0,0,0,0,0,12439,0
3106,49.64999008178711,-0.665721,-0.065289,0.00641228,-2.24173,-0.857561,1.0768,0,0,0,0,0,0,12440,0
3107,49.66599941253662,-0.665738,-0.0653042,0.00641031,-2.24172,-0.857569,1.0768,0,0,0,0,0,0,12442,0
3108,49.681966066360474,-0.665707,-0.0652906,0.00642152,-2.24171,-0.857575,1.0768,0,0,0,0,0,0,12437,0
3109,49.698041677474976,-0.665705,-0.0653055,0.00641266,-2.24176,-0.857618,1.0768,0,0,0,0,0,0,12437,0
3110,49.71394634246826,-0.665704,-0.065327,0.00637748,-2.24177,-0.857689,1.0768,0,0,0,0,0,0,12443,0
3111,49.729838609695435,-0.665722,-0.0652903,0.00641467,-2.24177,-0.857576,1.0768,0,0,0,0,0,0,12439,0
3112,49.74579644203186,-0.665698,-0.0652917,0.00637837,-2.24176,-0.857631,1.076,0,0,0,0,0,0,12436,0
3113,49.761754274368286,-0.665728,-0.065271,0.00641,-2.24175,-0.857549,1.0768,0,0,0,0,0,0,12433,0
3114,49.77770924568176,-0.665696,-0.0653222,0.00637321,-2.24183,-0.857668,1.0768,0,0,0,0,0,0,12440,0
3115,49.79368543624878,-0.66573,-0.065283,0.00639133,-2.24176,-0.857604,1.0767,0,0,0,0,0,0,12440,0
3116,49.809624433517456,-0.665701,-0.0652387,0.00637966,-2.24183,-0.857552,1.0767,0,0,0,0,0,0,12441,0
3117,49.82561945915222,-0.665714,-0.0651872,0.00638619,-2.24182,-0.85742,1.0767,0,0,0,0,0,0,12444,0
3118,49.84157180786133,-0.665729,-0.0652173,0.00637038,-2.24183,-0.857457,1.0767,0,0,0,0,0,0,12447,0
3119,49.857529401779175,-0.66573,-0.0651965,0.00636086,-2.24183,-0.857495,1.076,0,0,0,0,0,0,12441,0
3120,49.87345314025879,-0.665723,-0.0651929,0.00636323,-2.24178,-0.857487,1.0766,0,0,0,0,0,0,12447,0
3121,49.889766693115234,-0.665703,-0.0652045,0.00635164,-2.24179,-0.857538,1.0766,0,0,0,0,0,0,12441,0
3122,49.90510106086731,-0.665703,-0.0652404,0.00632653,-2.2419,-0.857613,1.0766,0,0,0,0,0,0,12436,0
3123,49.92106103897095,-0.665755,-0.0652505,0.00637508,-2.24185,-0.857526,1.0768,0,0,0,0,0,0,12438,0
3124,49.93688488006592,-0.665739,-0.0652317,0.0063473,-2.24187,-0.857592,1.0767,0,0,0,0,0,0,12446,0
3125,49.95337915420532,-0.665738,-0.0652353,0.00636547,-2.24183,-0.857577,1.0767,0,0,0,0,0,0,12441,0
3126,49.96936845779419,-0.665763,-0.0652038,0.00638823,-2.24187,-0.857474,1.076,0,0,0,0,0,0,12443,0
3127,49.9851279258728,-0.665781,-0.0652594,0.00641359,-2.24184,-0.857528,1.0769,0,0,0,0,0,0,12446,0
3128,50.00108528137207,-0.665739,-0.0652547,0.0063442,-2.24185,-0.857654,1.0767,0,0,0,0,0,0,12438,0
3129,50.01738500595093,-0.665763,-0.0652436,0.00637747,-2.24183,-0.857524,1.0768,0,0,0,0,0,0,12437,0
3130,50.033363580703735,-0.665716,-0.0652595,0.00633041,-2.24188,-0.857619,1.0767,0,0,0,0,0,0,12441,0
3131,50.04933428764343,-0.665704,-0.0652042,0.00631569,-2.24188,-0.857446,1.0766,0,0,0,0,0,0,12438,0
3132,50.06529092788696,-0.665646,-0.0652012,0.00628905,-2.24194,-0.857425,1.0766,0,0,0,0,0,0,12445,0
3133,50.081249713897705,-0.665624,-0.0651451,0.00627285,-2.24186,-0.85731,1.0765,0,0,0,0,0,0,12447,0
3134,50.097206830978394,-0.665518,-0.0651236,0.00621325,-2.24192,-0.857421,1.0762,0,0,0,0,0,0,12439,0
3135,50.11316418647766,-0.665521,-0.0652022,0.00621511,-2.24196,-0.857563,1.0766,0,0,0,0,0,0,12436,0
3136,50.129119634628296,-0.665381,-0.0651732,0.00619877,-2.24197,-0.857449,1.0763,0,0,0,0,0,0,12442,0
3137,50.145076513290405,-0.665245,-0.0652024,0.00613447,-2.24207,-0.857566,1.0763,0,0,0,0,0,0,12440,0
3138,50.16103410720825,-0.665144,-0.0651946,0.00618238,-2.242,-0.857563,1.0763,0,0,0,0,0,0,12441,0
3139,50.17699217796326,-0.665085,-0.0651507,0.00619048,-2.24198,-0.857454,1.0762,0,0,0,0,0,0,12448,0
3140,50.19295001029968,-0.664992,-0.0651939,0.00621635,-2.24203,-0.857465,1.076,0,0,0,0,0,0,12437,0
3141,50.20890712738037,-0.664845,-0.0652557,0.00621718,-2.24198,-0.857645,1.0765,0,0,0,0,0,0,12441,0
3142,50.2248637676239,-0.664707,-0.065254,0.00623108,-2.24197,-0.857594,1.0764,0,0,0,0,0,0,12445,0
3143,50.24082088470459,-0.664443,-0.0652732,0.00621119,-2.24204,-0.857725,1.0764,0,0,0,0,0,0,12439,0
3144,50.25677847862244,-0.664328,-0.0653525,0.00629688,-2.24194,-0.857809,1.0767,0,0,0,0,0,0,12437,0
3145,50.27273488044739,-0.664249,-0.0653384,0.00631533,-2.24191,-0.857577,1.0768,0,0,0,0,0,0,12445,0
3146,50.28869271278381,-0.664001,-0.0653577,0.00635674,-2.24184,-0.857657,1.0769,0,0,0,0,0,0,12441,0
3147,50.30465030670166,-0.66382,-0.065385,0.00638396,-2.24181,-0.857759,1.077,0,0,0,0,0,0,12445,0
3148,50.3211350440979,-0.663635,-0.065446,0.00643449,-2.24174,-0.857837,1.0771,0,0,0,0,0,0,12436,0
3149,50.337260007858276,-0.663429,-0.06544,0.00642127,-2.24173,-0.857934,1.077,0,0,0,0,0,0,12437,0
3150,50.3530638217926,-0.663281,-0.065452,0.00634878,-2.24188,-0.858147,1.0768,0,0,0,0,0,0,12439,0
3151,50.36931586265564,-0.662914,-0.0654563,0.00632649,-2.24192,-0.858347,1.0766,0,0,0,0,0,0,12441,0
3152,50.3849401473999,-0.662679,-0.0654646,0.00631995,-2.24189,-0.858383,1.0766,0,0,0,0,0,0,12442,0
3153,50.4008994102478,-0.662447,-0.0654851,0.00635932,-2.2419,-0.858377,1.0766,0,0,0,0,0,0,12444,0
3154,50.41685605049133,-0.662185,-0.0654658,0.00632341,-2.24191,-0.858406,1.0764,0,0,0,0,0,0,12438,0
3155,50.43296217918396,-0.66205,-0.0654968,0.00630267,-2.24203,-0.858244,1.0765,0,0,0,0,0,0,12446,0
3156,50.448686838150024,-0.661663,-0.0654747,0.00633412,-2.2419,-0.858372,1.0764,0,0,0,0,0,0,12436,0
3157,50.46464490890503,-0.661429,-0.0655821,0.00640537,-2.2419,-0.858372,1.076,0,0,0,0,0,0,12437,0
3158,50.48060321807861,-0.661162,-0.0655881,0.00640904,-2.24187,-0.858343,1.0768,0,0,0,0,0,0,12437,0
3159,50.49655890464783,-0.660891,-0.0655816,0.00639823,-2.24194,-0.858212,1.07,0,0,0,0,0,0,12440,0
3160,50.51286339759827,-0.660823,-0.0656909,0.0065256,-2.24188,-0.858143,1.0775,0,0,0,0,0,0,12438,0
3161,50.529027223587036,-0.660421,-0.0656756,0.00656183,-2.24189,-0.857872,1.0778,0,0,0,0,0,0,12442,0
3162,50.544442653656006,-0.660141,-0.0657615,0.00657138,-2.24191,-0.858096,1.077,0,0,0,0,0,0,12444,0
3163,50.56045341491699,-0.659854,-0.0658008,0.00660592,-2.24194,-0.85819,1.0779,0,0,0,0,0,0,12448,0
3164,50.57650089263916,-0.659594,-0.0657976,0.00658804,-2.24194,-0.858065,1.0778,0,0,0,0,0,0,12444,0
3165,50.59320378303528,-0.659445,-0.0657988,0.00657523,-2.242,-0.857999,1.0778,0,0,0,0,0,0,12437,0
3166,50.609190702438354,-0.659026,-0.0658328,0.00657444,-2.24204,-0.858156,1.0777,0,0,0,0,0,0,12446,0
3167,50.62515211105347,-0.658696,-0.0657755,0.00649794,-2.24208,-0.858254,1.0774,0,0,0,0,0,0,12435,0
3168,50.64022874832153,-0.658418,-0.0658083,0.00654046,-2.24204,-0.858282,1.0775,0,0,0,0,0,0,12436,0
3169,50.657185077667236,-0.658132,-0.0657859,0.00654899,-2.24189,-0.858279,1.0775,0,0,0,0,0,0,12447,0
3170,50.67314124107361,-0.658038,-0.0658425,0.0066141,-2.24192,-0.858274,1.0779,0,0,0,0,0,0,12442,0
3171,50.689106464385986,-0.657671,-0.0658259,0.00672038,-2.2416,-0.858136,1.078,0,0,0,0,0,0,12437,0
3172,50.7050564289093,-0.657549,-0.0658899,0.0067237,-2.24174,-0.858137,1.0785,0,0,0,0,0,0,12435,0
3173,50.72101283073425,-0.657133,-0.0658735,0.00674629,-2.24165,-0.858225,1.0783,0,0,0,0,0,0,12444,0
3174,50.7369704246521,-0.656817,-0.0658671,0.00670905,-2.24174,-0.858226,1.0782,0,0,0,0,0,0,12441,0
3175,50.75292730331421,-0.656627,-0.0658365,0.00661864,-2.24176,-0.858487,1.0778,0,0,0,0,0,0,12447,0
3176,50.76888465881348,-0.656241,-0.065901,0.00664721,-2.24193,-0.858344,1.0779,0,0,0,0,0,0,12438,0
3177,50.78484272956848,-0.656103,-0.0658817,0.00663911,-2.24191,-0.858224,1.0779,0,0,0,0,0,0,12442,0
3178,50.80079984664917,-0.65567,-0.0659366,0.0066497,-2.24213,-0.858222,1.0779,0,0,0,0,0,0,12446,0
3179,50.81675744056702,-0.655418,-0.0659671,0.0066752,-2.24212,-0.858246,1.078,0,0,0,0,0,0,12443,0
3180,50.83271408081055,-0.655299,-0.0659951,0.00667934,-2.24208,-0.858174,1.0781,0,0,0,0,0,0,12439,0
3181,50.84856629371643,-0.65489,-0.0659676,0.00671184,-2.24207,-0.858066,1.0782,0,0,0,0,0,0,12439,0
3182,50.86453342437744,-0.65462,-0.0660262,0.00672149,-2.24206,-0.858074,1.0784,0,0,0,0,0,0,12437,0
3183,50.88049054145813,-0.65434,-0.0660199,0.00674758,-2.24198,-0.858025,1.0787,0,0,0,0,0,0,12442,0
3184,50.89644813537598,-0.65407,-0.0660673,0.00674816,-2.24198,-0.858125,1.0788,0,0,0,0,0,0,12438,0
3185,50.913402795791626,-0.653957,-0.0660136,0.00675261,-2.24189,-0.857903,1.0787,0,0,0,0,0,0,12439,0
3186,50.92936849594116,-0.653467,-0.0660508,0.00667541,-2.2421,-0.858245,1.0784,0,0,0,0,0,0,12438,0
3187,50.94532752037048,-0.653208,-0.06607,0.00667205,-2.24198,-0.858442,1.0783,0,0,0,0,0,0,12438,0
3188,50.96128177642822,-0.652919,-0.0660938,0.00664004,-2.24198,-0.858536,1.0782,0,0,0,0,0,0,12448,0
3189,50.97725009918213,-0.652652,-0.0660788,0.00662807,-2.24194,-0.858604,1.078,0,0,0,0,0,0,12442,0
3190,50.99219083786011,-0.652523,-0.0661391,0.00667521,-2.24191,-0.858745,1.0783,0,0,0,0,0,0,12439,0
3191,51.00814938545227,-0.652135,-0.0661212,0.00669601,-2.24197,-0.858635,1.0782,0,0,0,0,0,0,12434,0
3192,51.0241060256958,-0.652015,-0.0660851,0.00669431,-2.24179,-0.85872,1.0782,0,0,0,0,0,0,12441,0
3193,51.040067195892334,-0.651597,-0.0661333,0.00672403,-2.24179,-0.858776,1.078,0,0,0,0,0,0,12437,0
3194,51.05602169036865,-0.651373,-0.0661357,0.00679824,-2.24169,-0.858496,1.0788,0,0,0,0,0,0,12439,0
3195,51.0719780921936,-0.651255,-0.0661512,0.00684423,-2.24174,-0.858318,1.079,0,0,0,0,0,0,12442,0
3196,51.087934732437134,-0.650898,-0.0661803,0.00693405,-2.24167,-0.858136,1.0793,0,0,0,0,0,0,12437,0
3197,51.1038932800293,-0.650613,-0.0661925,0.00688629,-2.24183,-0.858138,1.0792,0,0,0,0,0,0,12441,0
3198,51.119850397109985,-0.650302,-0.0661955,0.0067997,-2.24194,-0.858155,1.079,0,0,0,0,0,0,12442,0
3199,51.136691093444824,-0.65017,-0.0661991,0.00682062,-2.24197,-0.858105,1.07,0,0,0,0,0,0,12442,0
3200,51.15264892578125,-0.649865,-0.066216,0.00676732,-2.24197,-0.858285,1.0788,0,0,0,0,0,0,12447,0
3201,51.16860485076904,-0.6496,-0.066189,0.00675349,-2.24204,-0.858311,1.0788,0,0,0,0,0,0,12445,0
3202,51.18456244468689,-0.649347,-0.0662346,0.00675868,-2.2421,-0.858345,1.0788,0,0,0,0,0,0,12449,0
3203,51.20051908493042,-0.64918,-0.0661937,0.00668815,-2.24218,-0.858326,1.0785,0,0,0,0,0,0,12445,0
3204,51.216476917266846,-0.648884,-0.0662856,0.00675015,-2.24212,-0.858474,1.0788,0,0,0,0,0,0,12458,0
3205,51.232434034347534,-0.648643,-0.0662882,0.00673291,-2.24214,-0.858441,1.0788,0,0,0,0,0,0,12458,0
3206,51.24839210510254,-0.648467,-0.0662512,0.00681039,-2.24197,-0.858433,1.0789,0,0,0,0,0,0,12469,0
3207,51.26434850692749,-0.648192,-0.0663015,0.00687336,-2.24196,-0.858284,1.079,0,0,0,0,0,0,12469,0
3208,51.280306577682495,-0.648032,-0.0663434,0.00691598,-2.2419,-0.858282,1.0796,0,0,0,0,0,0,12468,0
3209,51.296263456344604,-0.647855,-0.0663433,0.00692047,-2.24192,-0.858229,1.079,0,0,0,0,0,0,12473,0
3210,51.31222176551819,-0.647738,-0.0663283,0.00690445,-2.24176,-0.858497,1.0795,0,0,0,0,0,0,12477,0
3211,51.32817816734314,-0.647499,-0.0663049,0.00690518,-2.24179,-0.858443,1.0794,0,0,0,0,0,0,12482,0
3212,51.34413504600525,-0.647408,-0.0663065,0.00688292,-2.242,-0.858328,1.0794,0,0,0,0,0,0,12484,0
3213,51.36009240150452,-0.647193,-0.0662336,0.00690525,-2.24184,-0.858335,1.0792,0,0,0,0,0,0,12485,0
3214,51.37605023384094,-0.647036,-0.0662372,0.00683734,-2.24194,-0.858293,1.0791,0,0,0,0,0,0,12495,0
3215,51.39200758934021,-0.646956,-0.0662943,0.00683847,-2.24193,-0.858632,1.0791,0,0,0,0,0,0,12513,0
3216,51.408167362213135,-0.646784,-0.0662533,0.00684711,-2.24192,-0.858509,1.079,0,0,0,0,0,0,12515,0
3217,51.424124002456665,-0.646644,-0.0662826,0.00681879,-2.24195,-0.858766,1.079,0,0,0,0,0,0,12518,0
3218,51.44008183479309,-0.646538,-0.0662776,0.0068316,-2.24198,-0.858592,1.079,0,0,0,0,0,0,12520,0
3219,51.455970287323,-0.64645,-0.0662828,0.00678611,-2.2421,-0.858531,1.0789,0,0,0,0,0,0,12532,0
3220,51.471925258636475,-0.646408,-0.0662587,0.00680776,-2.24199,-0.858566,1.079,0,0,0,0,0,0,12538,0
3221,51.48788332939148,-0.646327,-0.0662068,0.00682152,-2.24192,-0.858309,1.0789,0,0,0,0,0,0,12550,0
3222,51.503840923309326,-0.646217,-0.0661984,0.00676079,-2.24196,-0.858449,1.0788,0,0,0,0,0,0,12547,0
3223,51.519797563552856,-0.646154,-0.066222,0.00674948,-2.24205,-0.858425,1.0788,0,0,0,0,0,0,12562,0
3224,51.53575539588928,-0.646122,-0.066209,0.00677205,-2.24207,-0.858374,1.0789,0,0,0,0,0,0,12557,0
3225,51.55171227455139,-0.646126,-0.0661658,0.00679075,-2.242,-0.858203,1.078,0,0,0,0,0,0,12551,0
3226,51.56766986846924,-0.646072,-0.0662095,0.00675892,-2.24213,-0.858217,1.07,0,0,0,0,0,0,12551,0
3227,51.58420515060425,-0.646059,-0.0662008,0.00676915,-2.24201,-0.858291,1.0789,0,0,0,0,0,0,12553,0
3228,51.600162982940674,-0.646103,-0.0662381,0.00682591,-2.24192,-0.858286,1.079,0,0,0,0,0,0,12550,0
3229,51.61618208885193,-0.646092,-0.0662461,0.006815,-2.24196,-0.858254,1.0791,0,0,0,0,0,0,12557,0
3230,51.631671667099,-0.64608,-0.0663056,0.00683993,-2.24208,-0.858307,1.0793,0,0,0,0,0,0,12549,0
3231,51.648436546325684,-0.646116,-0.0662801,0.00685712,-2.24204,-0.858183,1.0793,0,0,0,0,0,0,12545,0
3232,51.66535663604736,-0.646104,-0.066322,0.00683782,-2.24207,-0.858261,1.0793,0,0,0,0,0,0,12555,0
3233,51.6803138256073,-0.646102,-0.0662982,0.00684182,-2.24203,-0.858232,1.0793,0,0,0,0,0,0,12552,0
3234,51.6963415145874,-0.646122,-0.0662751,0.00687909,-2.24204,-0.858027,1.0794,0,0,0,0,0,0,12545,0
3235,51.71236228942871,-0.646088,-0.0663277,0.00681947,-2.24202,-0.858327,1.079,0,0,0,0,0,0,12547,0
3236,51.729355573654175,-0.646109,-0.0662757,0.00684896,-2.24203,-0.858137,1.0794,0,0,0,0,0,0,12539,0
3237,51.745323181152344,-0.646146,-0.0662918,0.00689026,-2.242,-0.858028,1.0795,0,0,0,0,0,0,12537,0
3238,51.76228952407837,-0.646115,-0.0662546,0.00684752,-2.24202,-0.858067,1.079,0,0,0,0,0,0,12541,0
3239,51.77724742889404,-0.646124,-0.0662708,0.00686667,-2.24205,-0.858081,1.0794,0,0,0,0,0,0,12540,0
3240,51.7918860912323,-0.646106,-0.0662663,0.0068704,-2.24203,-0.858077,1.0794,0,0,0,0,0,0,12539,0
3241,51.807936668395996,-0.646132,-0.0662826,0.00686778,-2.24201,-0.85805,1.079,0,0,0,0,0,0,12540,0
3242,51.8240442276001,-0.646101,-0.0662635,0.00683282,-2.24198,-0.858133,1.0793,0,0,0,0,0,0,12543,0
3243,51.840049743652344,-0.646116,-0.0662585,0.00687828,-2.24192,-0.85803,1.0793,0,0,0,0,0,0,12546,0
3244,51.85589814186096,-0.646119,-0.0662065,0.00688212,-2.24195,-0.857886,1.0793,0,0,0,0,0,0,12546,0
3245,51.87232995033264,-0.646118,-0.0662316,0.0069001,-2.24193,-0.857926,1.0794,0,0,0,0,0,0,12544,0
3246,51.888068437576294,-0.646165,-0.066253,0.00698554,-2.24184,-0.857865,1.079,0,0,0,0,0,0,12536,0
3247,51.904019355773926,-0.646142,-0.0662361,0.00697906,-2.24189,-0.857837,1.0795,0,0,0,0,0,0,12532,0
3248,51.91997671127319,-0.646072,-0.0662155,0.00691044,-2.24193,-0.857961,1.079,0,0,0,0,0,0,12533,0
3249,51.93593406677246,-0.646142,-0.066227,0.00698328,-2.2419,-0.85779,1.0796,0,0,0,0,0,0,12534,0
3250,51.95189118385315,-0.646098,-0.066235,0.00692393,-2.24192,-0.857957,1.0794,0,0,0,0,0,0,12535,0
3251,51.96784830093384,-0.646145,-0.066287,0.00696751,-2.24189,-0.857952,1.0796,0,0,0,0,0,0,12531,0
3252,51.98480272293091,-0.646119,-0.0662405,0.00695983,-2.2419,-0.85793,1.0795,0,0,0,0,0,0,12544,0
3253,51.99976348876953,-0.646119,-0.0662405,0.00695983,-2.2419,-0.85793,1.0795,0,0,0,0,0,0,12537,0
3254,52.0157208442688,-0.646096,-0.0662335,0.00692705,-2.24196,-0.857925,1.0794,0,0,0,0,0,0,12532,0
3255,52.03167700767517,-0.646105,-0.0662252,0.0069789,-2.24186,-0.857936,1.0795,0,0,0,0,0,0,12538,0
3256,52.0476348400116,-0.646167,-0.0662762,0.00701761,-2.24187,-0.857844,1.0797,0,0,0,0,0,0,12537,0
3257,52.063591957092285,-0.646178,-0.0662727,0.00706222,-2.24186,-0.857805,1.0798,0,0,0,0,0,0,12524,0
3258,52.07955026626587,-0.646227,-0.0662831,0.00707869,-2.24181,-0.857809,1.0798,0,0,0,0,0,0,12526,0
3259,52.09550642967224,-0.646317,-0.0663532,0.00716808,-2.2417,-0.857892,1.08,0,0,0,0,0,0,12508,0
3260,52.11146354675293,-0.646309,-0.0663151,0.00714398,-2.24173,-0.85787,1.08,0,0,0,0,0,0,12506,0
3261,52.12744188308716,-0.646448,-0.0663754,0.00729099,-2.24164,-0.857793,1.0803,0,0,0,0,0,0,12491,0
3262,52.14443397521973,-0.646538,-0.066401,0.00732057,-2.24158,-0.857791,1.0804,0,0,0,0,0,0,12479,0
3263,52.1594135761261,-0.646587,-0.0663969,0.00730629,-2.24166,-0.857839,1.0803,0,0,0,0,0,0,12473,0
3264,52.17603039741516,-0.646717,-0.0664362,0.00735604,-2.24166,-0.857796,1.0805,0,0,0,0,0,0,12474,0
3265,52.191431283950806,-0.646773,-0.0664399,0.00737461,-2.24162,-0.857842,1.0805,0,0,0,0,0,0,12464,0
3266,52.207388401031494,-0.646947,-0.066426,0.00731191,-2.24176,-0.857782,1.0804,0,0,0,0,0,0,12467,0
3267,52.223347425460815,-0.647091,-0.0664363,0.00730415,-2.24169,-0.857786,1.0804,0,0,0,0,0,0,12464,0
3268,52.23930382728577,-0.647256,-0.0663972,0.00730391,-2.24161,-0.857602,1.0804,0,0,0,0,0,0,12458,0
3269,52.25526022911072,-0.647408,-0.0663694,0.00727436,-2.24166,-0.857531,1.0803,0,0,0,0,0,0,12462,0
3270,52.271218061447144,-0.647454,-0.0663475,0.00722085,-2.24175,-0.85765,1.08,0,0,0,0,0,0,12462,0
3271,52.28717374801636,-0.647705,-0.0663471,0.00716992,-2.24185,-0.857527,1.08,0,0,0,0,0,0,12451,0
3272,52.303131103515625,-0.647907,-0.0663359,0.00718741,-2.24175,-0.857489,1.0803,0,0,0,0,0,0,12450,0
3273,52.31908965110779,-0.648066,-0.0663007,0.0071479,-2.24175,-0.85746,1.0802,0,0,0,0,0,0,12447,0
3274,52.335047245025635,-0.64826,-0.0662397,0.00712059,-2.24179,-0.857267,1.08,0,0,0,0,0,0,12453,0
3275,52.35100317001343,-0.648362,-0.0662754,0.00709168,-2.24181,-0.857434,1.0801,0,0,0,0,0,0,12449,0
3276,52.36698937416077,-0.648684,-0.0662075,0.00707458,-2.24178,-0.85728,1.0799,0,0,0,0,0,0,12445,0
3277,52.383917570114136,-0.648846,-0.0661588,0.00696476,-2.24191,-0.85731,1.0795,0,0,0,0,0,0,12440,0
3278,52.39887523651123,-0.649025,-0.0661657,0.00688321,-2.24201,-0.857602,1.0791,0,0,0,0,0,0,12444,0
3279,52.41582989692688,-0.64925,-0.0661612,0.00686588,-2.2421,-0.857592,1.0791,0,0,0,0,0,0,12444,0
3280,52.43178677558899,-0.64936,-0.0661252,0.00682837,-2.24201,-0.857607,1.0788,0,0,0,0,0,0,12442,0
3281,52.447744607925415,-0.649731,-0.066124,0.00680793,-2.242,-0.857715,1.0788,0,0,0,0,0,0,12440,0
3282,52.46270513534546,-0.649977,-0.0660873,0.00679535,-2.24202,-0.857539,1.0788,0,0,0,0,0,0,12443,0
3283,52.47965884208679,-0.650266,-0.0660961,0.00683336,-2.24193,-0.857527,1.0789,0,0,0,0,0,0,12448,0
3284,52.49561643600464,-0.650581,-0.0660597,0.00685772,-2.24186,-0.857355,1.0789,0,0,0,0,0,0,12438,0
3285,52.51157569885254,-0.650709,-0.0660602,0.00685767,-2.24182,-0.857506,1.079,0,0,0,0,0,0,12437,0
3286,52.527531147003174,-0.651132,-0.066078,0.00685698,-2.2417,-0.857526,1.079,0,0,0,0,0,0,12442,0
3287,52.54348874092102,-0.651424,-0.0660162,0.00686224,-2.24161,-0.857422,1.079,0,0,0,0,0,0,12445,0
3288,52.55944561958313,-0.65169,-0.0659999,0.00684672,-2.24162,-0.857393,1.079,0,0,0,0,0,0,12444,0
3289,52.575403690338135,-0.651939,-0.0659714,0.00678946,-2.24174,-0.857422,1.0788,0,0,0,0,0,0,12444,0
3290,52.59136152267456,-0.652083,-0.0660129,0.00677288,-2.24175,-0.857635,1.0787,0,0,0,0,0,0,12444,0
3291,52.60731744766235,-0.652427,-0.0659685,0.00663734,-2.24201,-0.857792,1.0781,0,0,0,0,0,0,12442,0
3292,52.62327456474304,-0.652686,-0.0659842,0.00658757,-2.24205,-0.857861,1.078,0,0,0,0,0,0,12446,0
3293,52.63923215866089,-0.652977,-0.0659454,0.00663682,-2.24203,-0.857653,1.0781,0,0,0,0,0,0,12442,0
3294,52.655189990997314,-0.653248,-0.0659656,0.0065976,-2.24212,-0.857597,1.0781,0,0,0,0,0,0,12445,0
3295,52.67114758491516,-0.653404,-0.0659649,0.00664168,-2.2421,-0.857468,1.0783,0,0,0,0,0,0,12437,0
3296,52.68710422515869,-0.653847,-0.0659388,0.00670745,-2.24197,-0.85735,1.0784,0,0,0,0,0,0,12442,0
3297,52.703073024749756,-0.654112,-0.0659159,0.00664844,-2.24199,-0.857334,1.0783,0,0,0,0,0,0,12446,0
3298,52.71931505203247,-0.654403,-0.065906,0.00668779,-2.24201,-0.857203,1.0785,0,0,0,0,0,0,12436,0
3299,52.735283851623535,-0.654728,-0.0659294,0.00676917,-2.24203,-0.857012,1.0788,0,0,0,0,0,0,12441,0
3300,52.75139546394348,-0.654845,-0.0658886,0.0067194,-2.2419,-0.857152,1.0785,0,0,0,0,0,0,12438,0
3301,52.76732635498047,-0.655233,-0.065889,0.00669766,-2.24206,-0.857194,1.0783,0,0,0,0,0,0,12445,0
3302,52.78333926200867,-0.65549,-0.0658231,0.00664918,-2.2421,-0.857222,1.0779,0,0,0,0,0,0,12444,0
3303,52.79927706718445,-0.655763,-0.0658419,0.00663413,-2.24213,-0.857303,1.0779,0,0,0,0,0,0,12444,0
3304,52.8154559135437,-0.656021,-0.06581,0.0066253,-2.24208,-0.85731,1.0778,0,0,0,0,0,0,12439,0
3305,52.83145570755005,-0.656122,-0.0657783,0.00654649,-2.24207,-0.857448,1.0776,0,0,0,0,0,0,12445,0
3306,52.8466100692749,-0.656547,-0.0657963,0.00659295,-2.24201,-0.857439,1.0779,0,0,0,0,0,0,12443,0
3307,52.86344766616821,-0.656892,-0.0657586,0.00670657,-2.24184,-0.857302,1.0781,0,0,0,0,0,0,12446,0
3308,52.87942457199097,-0.657179,-0.0657612,0.00672653,-2.24169,-0.857266,1.078,0,0,0,0,0,0,12441,0
3309,52.89541435241699,-0.657471,-0.0656914,0.00675241,-2.24154,-0.857218,1.0781,0,0,0,0,0,0,12439,0
3310,52.91139268875122,-0.657595,-0.0657454,0.00675653,-2.24166,-0.857168,1.0783,0,0,0,0,0,0,12436,0
3311,52.92698574066162,-0.657973,-0.0657235,0.00671027,-2.2417,-0.857236,1.0782,0,0,0,0,0,0,12443,0
3312,52.94294595718384,-0.65824,-0.0657177,0.00668973,-2.24177,-0.857172,1.0781,0,0,0,0,0,0,12440,0
3313,52.95890164375305,-0.658477,-0.0657105,0.00666871,-2.24178,-0.85742,1.0779,0,0,0,0,0,0,12447,0
3314,52.97485709190369,-0.658732,-0.0657067,0.00661007,-2.24189,-0.857548,1.0776,0,0,0,0,0,0,12441,0
3315,52.990814208984375,-0.658872,-0.0656678,0.00661113,-2.24199,-0.857297,1.0775,0,0,0,0,0,0,12444,0
3316,53.00677180290222,-0.659272,-0.0656557,0.00658739,-2.24205,-0.857184,1.0775,0,0,0,0,0,0,12437,0
3317,53.02272963523865,-0.659601,-0.0656178,0.00664245,-2.24192,-0.857125,1.0776,0,0,0,0,0,0,12436,0
3318,53.03868627548218,-0.659853,-0.0656024,0.00659452,-2.24189,-0.857123,1.0775,0,0,0,0,0,0,12438,0
3319,53.054643630981445,-0.660126,-0.0656015,0.00661181,-2.24186,-0.857147,1.0776,0,0,0,0,0,0,12441,0
3320,53.070603132247925,-0.660263,-0.0656168,0.00659509,-2.24195,-0.857057,1.0777,0,0,0,0,0,0,12447,0
3321,53.08707404136658,-0.660681,-0.0656147,0.00659034,-2.24192,-0.857158,1.0778,0,0,0,0,0,0,12439,0
3322,53.10303068161011,-0.660985,-0.0656192,0.00663054,-2.24183,-0.857182,1.0779,0,0,0,0,0,0,12438,0
3323,53.118988037109375,-0.661224,-0.0655944,0.00655207,-2.24187,-0.857297,1.0776,0,0,0,0,0,0,12440,0
